PhotoID,X,Y,Z,Omega,Phi,Kappa,r11,r12,r13,r21,r22,r23,r31,r32,r33
DSC00524,604643.1334478512872010,3768230.4929939983412623,881.9824552958102686,1.6924103972579403,0.2520150686508510,87.3052077961943667,0.0470152034285420,0.9984645234490872,0.0292944714947980,-0.9988844898351336,0.0468653888054823,0.0057802507658272,0.0043984785298628,-0.0295335528796939,0.9995541119123690
DSC00525,604610.9842272374080494,3768229.6023888918571174,881.9884124532393344,2.2432747718901176,-0.0198741569114912,87.1046520518995067,0.0505118472286941,0.9979573917616484,0.0391100692639731,-0.9987234016338644,0.0504866998992406,0.0016310003575279,-0.0003468694672077,-0.0391425262543401,0.9992335774582440
DSC00526,604579.2696966053918004,3768228.6659972863271832,882.0470737621081980,1.0699397135996365,0.3855251657408431,86.4723165805275187,0.0615294051009216,0.9979388930420526,0.0182235578833995,-0.9980825906755788,0.0613946649749968,0.0078636698133328,0.0067286327178617,-0.0186724627891137,0.9998030129156128
DSC00527,604547.0012541579781100,3768227.6890940545126796,882.0201810306850803,2.8104002705808844,0.7284561498005977,87.0680413490402572,0.0511458675310663,0.9975216950281102,0.0483173693690057,-0.9986102664248342,0.0504659348586904,0.0151896415283616,0.0127136157491208,-0.0490271084919833,0.9987165296556872
DSC00528,604515.6088865429628640,3768226.7099405024200678,882.0481821338870532,1.5604540514346634,0.0156927766186416,87.1516936242451834,0.0496918492248335,0.9983945742846726,0.0271844470155967,-0.9987645593955294,0.0496659735073155,0.0016266440989047,0.0002738906173509,-0.0272316931992484,0.9996291111554486
DSC00529,604483.4048395111458376,3768225.8488169526681304,882.1349873237699057,1.3723716544072453,0.1582739228026840,87.1167111337971107,0.0503014552179358,0.9984509168158352,0.0237808812405420,-0.9987302602618388,0.0502211423765428,0.0039628393501261,0.0027623975597063,-0.0239500222967281,0.9997093405543976
DSC00530,604451.3887638240121305,3768224.8074467191472650,882.0228317130809046,1.8400531148891064,0.7525579771073120,87.0144097216881107,0.0520803094497882,0.9981496894891272,0.0313821404683165,-0.9985565247845616,0.0516367841813798,0.0147820610736314,0.0131342368561419,-0.0321066954413630,0.9993981448502104
DSC00531,604419.4506544012110680,3768223.7893592086620629,881.8919631320895860,2.3637453208774324,1.6247119198353508,87.5448390246438493,0.0428203087532514,0.9982820529460908,0.0399920482598099,-0.9986804000580288,0.0416327886883491,0.0300694104692363,0.0283527723196927,-0.0412268561955673,0.9987474488728458
DSC00532,604387.1199636419769377,3768222.9511682726442814,882.0632511158505622,0.4460557119935875,0.0388119073176374,87.5882659670295851,0.0420802610626782,0.9990841778163708,0.0077496623077038,-0.9991140038875476,0.0420737266192919,0.0010043725198265,0.0006773955198662,-0.0077850603948644,0.9999694665188325
DSC00533,604355.2527620085747913,3768221.9892106615006924,882.0085752493580458,1.9628266439830655,0.2940219293368970,87.2556307294315303,0.0478793362662078,0.9982754445841500,0.0339662464665270,-0.9988399449113690,0.0476763113139254,0.0067626761678610,0.0051316282173469,-0.0342506361957718,0.9994001002161368
DSC00534,604323.1844844091683626,3768220.9704078393988311,882.0132975542852591,1.5941948952989122,0.1083845986239113,86.9742925682311494,0.0527839209457784,0.9982222084932036,0.0276817658494021,-0.9986041654657972,0.0527110312552697,0.0033567690366190,0.0018916669762465,-0.0278203101161233,0.9996111503685288
DSC00535,604291.0534210654441267,3768220.0577407446689904,882.0161834171919963,1.7001244345340041,0.3774679915237641,86.9998356311570404,0.0523376852742792,0.9982000135785608,0.0292830939603578,-0.9986077131702265,0.0521205933466051,0.0081288957508931,0.0065880116166820,-0.0296677710817387,0.9995381040570588
DSC00536,604258.9378544581122696,3768219.1101137008517981,881.9978261887767985,2.1180825874170890,0.3126611595531195,87.0377181189049764,0.0516777723197467,0.9979918862884570,0.0366278957964546,-0.9986489020963956,0.0514418198622880,0.0073559167287181,0.0054569395939786,-0.0369585453131397,0.9993019001976352
DSC00537,604227.0472638150677085,3768218.1598537000827491,881.9949115393341117,2.5011192890241878,0.3826247972958327,87.2828800514141108,0.0474038593249685,0.9979380100491811,0.0432735741553513,-0.9988534818806624,0.0470686634539702,0.0087328492220147,0.0066780128763087,-0.0436379309745198,0.9990250923396704
DSC00538,604195.1257009605178609,3768217.1744129005819559,881.9629439706837957,1.3518525430452242,0.2424224780091525,87.0800053559513003,0.0509410064761927,0.9984287550973792,0.0233459815362314,-0.9986927014898536,0.0508275939193350,0.0054262037622156,0.0042310577980412,-0.0235918776503429,0.9997127194643672
DSC00539,604163.0924437470966950,3768216.2354121832177043,881.9814542271425353,1.4376052492064852,0.2759424549480636,87.0747198156239222,0.0510330006848679,0.9983887523978160,0.0248099158932622,-0.9986853549336676,0.0508968591269622,0.0060886428721555,0.0048160857667558,-0.0250880213756010,0.9996736449968782
DSC00540,604130.9921900004846975,3768215.3624898470006883,881.9189427716399905,1.3501423445240472,0.6841209137724331,86.9718592814387534,0.0528226593816811,0.9983413306092830,0.0228987827871545,-0.9985325262364244,0.0525308213198799,0.0131646063125275,0.0119398787159613,-0.0235605689393366,0.9996511085811404
DSC00541,604099.3494710795348510,3768214.3929390232078731,881.9932028958104411,1.8168676428825248,0.5315161381396903,87.3818058062730927,0.0456782419847131,0.9984673442996276,0.0312483691804144,-0.9989131310538112,0.0453634358887909,0.0107105225192336,0.0092765735838957,-0.0317036441377489,0.9994542631511106
DSC00542,604067.1866435286356136,3768213.3280754094012082,881.9913615257014499,1.3319207938456232,0.2951479472123330,87.1199698076889888,0.0502441778241344,0.9984731021438540,0.0229561950245664,-0.9987236789533752,0.0501116823174556,0.0063112909258253,0.0051512806769521,-0.0232440011732826,0.9997165501865234
DSC00543,604035.0748460601316765,3768212.4475962417200208,881.9868732984365352,1.9504282642007000,-0.0608510605860174,87.1982196858583052,0.0488807774517832,0.9982241923106348,0.0340460200536066,-0.9988040556801124,0.0488885893225783,0.0006034824002567,-0.0010620511608992,-0.0340348015982111,0.9994200840124748
DSC00544,604003.3935128229204565,3768211.6270837062038481,881.9974857245854309,1.9086146442032792,0.2780389318833244,87.0095876744481416,0.0521682341014014,0.9980926851364460,0.0330070784508489,-0.9986265202209820,0.0519785056360705,0.0065808861997333,0.0048526757643819,-0.0333050571078941,0.9994334518660888
DSC00545,603971.2222001324407756,3768210.6542978449724615,881.9748727013984535,2.9820420634103142,0.3486716940548988,87.5087025769247617,0.0434668379416470,0.9977157653911690,0.0517096266595372,-0.9990363364376190,0.0430924998715834,0.0083327625742166,0.0060854315093717,-0.0520219948169203,0.9986273977708672
DSC00546,603939.5762435219949111,3768209.7156205992214382,882.0091046718118832,2.0228614554548381,0.4783171435293082,87.0903203200821423,0.0507598964385047,0.9981033794795002,0.0348292518603756,-0.9986759944740132,0.0504357378236377,0.0101239523668326,0.0083481120556017,-0.0352970285121348,0.9993419979182908
DSC00547,603907.3483575521968305,3768208.8207879592664540,881.9736750669931098,3.2490562582449898,0.0033454868919685,87.3770752998711799,0.0457626840199339,0.9973467792556524,0.0566142973079163,-0.9989523378729976,0.0456858195020952,0.0026518963958902,0.0000583897613140,-0.0566763425495981,0.9983926025296044
DSC00548,603875.4014828444924206,3768207.8614468094892800,881.9696133120745571,2.3047196639894763,0.6277367256615202,87.4692918241175903,0.0441521796895969,0.9982360284808840,0.0396915163652048,-0.9989647412709064,0.0436789621857282,0.0127119612935514,0.0109558535134671,-0.0402116861756563,0.9991311173057827
DSC00549,603843.7566968292230740,3768206.8893249728716910,881.9892374591494217,2.3182106923182668,0.7062342575361875,87.1755231051949977,0.0492727143948586,0.9979923287875953,0.0397933574516579,-0.9987093041755392,0.0487381641078548,0.0142939537079872,0.0123258009627343,-0.0404462982299803,0.9991056858962012
DSC00550,603811.4199068035231903,3768205.9564990736544132,881.9816423044454723,2.8469402305007354,0.1109364281146647,87.0552081602070302,0.0513735921604460,0.9974518518837340,0.0495031029556926,-0.9986776282363644,0.0512142415982596,0.0044828916678270,0.0019362047212315,-0.0496679436983735,0.9987639092798922
DSC00551,603779.7129004230955616,3768205.0314734647981822,882.0179577611596642,2.1815412247985302,0.5026355263615487,86.8943347496122698,0.0541754605828687,0.9978257062811400,0.0375350416967692,-0.9984928953912486,0.0538048354366451,0.0108156154164390,0.0087725323501715,-0.0380644134091106,0.9992367803018390
DSC00552,603747.6715373976621777,3768204.0556336445733905,882.0031871473385081,2.2939782880101220,0.7851699557213175,86.8921326736104618,0.0542108316553570,0.9977587588985712,0.0392255627418850,-0.9984354777986252,0.0536247789375663,0.0158423406391918,0.0137033720034733,-0.0400230199395313,0.9991047870321982
DSC00553,603715.6295717399334535,3768203.1364156128838658,882.0450572082745566,2.0672737680288602,0.6392378816852201,87.0092852399830576,0.0521708725065346,0.9980090479554278,0.0354420690847450,-0.9985758513563928,0.0517382607682552,0.0130161999266940,0.0111565742843642,-0.0360706608170259,0.9992869649297248
DSC00554,603683.5694916662760079,3768202.1818641391582787,882.0777493940070144,2.1944814174408567,0.5050863719208877,87.2145898874558725,0.0485935424451469,0.9981024232778908,0.0378182532573055,-0.9987797344822306,0.0482226381672945,0.0106592286677740,0.0088153060206322,-0.0382900746276127,0.9992277821221620
DSC00555,603651.5723168703261763,3768201.2576060118153691,882.0227179924738721,1.5263593374962448,0.7805122106441578,87.1613528987242461,0.0495188774804148,0.9984365412589584,0.0259297869626424,-0.9986802889461832,0.0491434962299251,0.0149196933167945,0.0136220866040228,-0.0266343736015639,0.9995524242876934
DSC00556,603619.5228879301575944,3768200.3679924863390625,882.0930051162258678,2.4732602294771500,0.6215271278474324,87.5137611818707910,0.0433768845151372,0.9981483219151844,0.0426423890942116,-0.9989998889006138,0.0428713653584054,0.0126991341778580,0.0108474820267921,-0.0431505908442489,0.9990096889637612
DSC00557,603587.6513592805713415,3768199.3658451400697231,882.1314410416440523,2.2364294621202001,0.4183167893023889,87.1344613679647324,0.0499909044828195,0.9980031087940916,0.0386096400697846,-0.9987229874884588,0.0496696087211332,0.0092371116490649,0.0073009404269147,-0.0390221066424944,0.9992116750028815
DSC00558,603555.5844632955268025,3768198.4100465239025652,882.0973137370605173,2.1403560407460551,0.2356727868951554,87.0374265076815874,0.0516831873307456,0.9979747164900996,0.0370852179963894,-0.9986550602109000,0.0514941519877112,0.0060351492302045,0.0041132544899852,-0.0373472563593517,0.9992938824889952
DSC00559,603523.5160620401147753,3768197.4842057893984020,882.1204523495854346,1.4223005009159899,0.6052443522248502,86.7039357717479646,0.0574922406905607,0.9980532577645310,0.0241730619902718,-0.9982900674336004,0.0572159733492107,0.0119696974531771,0.0105633102669953,-0.0248198924113157,0.9996361285072154
DSC00560,603491.3293957146815956,3768196.5715655609965324,882.1356630870266144,1.3285572587228960,0.4908631942444099,87.2154265411615057,0.0485790627106282,0.9985603981747808,0.0227421604774023,-0.9987825989209252,0.0483693875068421,0.0096810353255691,0.0085670741165702,-0.0231847697688808,0.9996944891774916
DSC00561,603459.4613011381588876,3768195.6308421529829502,882.0801098239633120,2.0311386595645842,0.4397353032982408,87.2035405534328163,0.0487866122874285,0.9981948857976736,0.0350262248734567,-0.9987797377899160,0.0484857066977452,0.0093899747777347,0.0076747535349600,-0.0354415887537513,0.9993422796743804
DSC00562,603427.4952312506502494,3768194.7177566862665117,882.1059206195409388,2.2157656625729678,0.5404136931301896,87.2707629057913721,0.0476140436207547,0.9981362348387340,0.0381701395338908,-0.9988212767541732,0.0472163116602306,0.0112550884655541,0.0094318584194382,-0.0386610477762795,0.9992078679792290
DSC00563,603395.4204399170121178,3768193.7172104162164032,882.1137167758006399,1.4651228940830563,1.0058735354070167,87.1296543892903230,0.0500683127353730,0.9984413696994694,0.0246575613652300,-0.9985915027834108,0.0496113700441901,0.0188075126241626,0.0175549032638317,-0.0255644916825196,0.9995190253999232
DSC00564,603363.3265668043168262,3768192.7365841902792454,882.1969351242105404,1.6008896385548892,0.1112324558253943,86.9829522885657269,0.0526329856648357,0.9982269955984510,0.0277962961290715,-0.9986120367275820,0.0525583799506560,0.0034083426694782,0.0019413713697504,-0.0279371071417978,0.9996077976495344
DSC00565,603331.3540935761993751,3768191.8402999481186271,882.1593468922395687,1.6279841854949724,0.6340606343749652,86.9989074851659581,0.0523517922557378,0.9982419085196212,0.0277917599787527,-0.9985673881245192,0.0520199068338284,0.0125339805000540,0.0110662198508788,-0.0284081215166425,0.9995351506626008
DSC00566,603299.5856598577229306,3768190.9415058726444840,882.1106705433409161,1.8461127435937768,0.3556439579740204,87.2230487649589890,0.0484470359617695,0.9983169616622268,0.0318767746803051,-0.9988064659334720,0.0482230941280225,0.0077573708308931,0.0062071181724782,-0.0322145502874057,0.9994617023346984
DSC00567,603267.7419871237361804,3768189.9507540399208665,882.1662292913462124,1.1591773094753208,0.3237675600495335,86.9654772861005085,0.0529368107860728,0.9983995087764308,0.0199026364781588,-0.9985818758373118,0.0528126668975304,0.0067126346843809,0.0056507798607772,-0.0202297575406304,0.9997793884636812
DSC00568,603243.8059711147798225,3768288.6448226729407907,881.9764731972051095,5.7575464915165870,-1.2720960463822599,-78.6378876173303496,0.1969605246119780,-0.9758946096206348,-0.0940013971064443,0.9801600339694890,0.1938317501101251,0.0414193246948347,-0.0222004403898771,-0.1002943845019998,0.9947100969045508
DSC00569,603278.4278956550406292,3768287.3866915367543697,881.9582366705358254,0.6330155382133693,8.6230915720232311,-78.2258351613167804,0.2017480245621080,-0.9785617420131616,-0.0414083524600315,0.9678933738100558,0.2056638107991469,-0.1445157910477620,0.1499338238019525,-0.0109230946045389,0.9886356935112072
DSC00570,603310.4741291860118508,3768287.7446700432337821,881.6735351952997917,2.6494348161644603,2.8400875473120202,-82.2507765224793417,0.1346718822546946,-0.9894997167764992,-0.0524766103059811,0.9896506566129856,0.1369628288854620,-0.0428107623055001,0.0495485821741056,-0.0461681059056973,0.9977040863911584
DSC00571,603342.3981320667080581,3768288.6522693936713040,881.4714913424757015,2.0518036315372323,3.1708070805863771,-82.9454720771099829,0.1226258674113616,-0.9915502214207011,-0.0423208582399953,0.9909103859825846,0.1247005214240081,-0.0504617370730125,0.0553127796576576,-0.0357482636940452,0.9978289222353722
DSC00572,603374.3058143308153376,3768289.5338263958692551,881.2800745032283203,2.6414941280155961,3.9869057028777495,-82.5301813664212176,0.1296893025942581,-0.9900433789583202,-0.0547246980202479,0.9891139842637326,0.1330429085578936,-0.0628737673149961,0.0695284900349442,-0.0459749090618809,0.9965199931813774
DSC00573,603406.5184624408138916,3768290.4358965079300106,881.0652234321022434,2.2644817420954926,3.8138966082622088,-82.3622986520105940,0.1326142498921950,-0.9900049980644440,-0.0479954636705503,0.9889333116396164,0.1354096878843224,-0.0606227808383299,0.0665159067820049,-0.0394248682241417,0.9970061754625580
DSC00574,603438.5852786231553182,3768291.4111782237887383,880.8502584764202084,2.0921089218610982,4.0898767854557203,-82.6386461755660093,0.1278003947118035,-0.9907631368618164,-0.0453372445925090,0.9892321991501628,0.1306234745958041,-0.0660088179643633,0.0713212119641866,-0.0364131091813508,0.9967885283266992
DSC00575,603470.8350516147911549,3768292.4033694169484079,880.6522448150263926,2.3114713802326752,3.9297101296286878,-82.5375519742056127,0.1295710102982839,-0.9903644433586852,-0.0488837664375854,0.9891989856680652,0.1325113265456953,-0.0626587191887249,0.0685326202881040,-0.0402370186264139,0.9968371292686204
DSC00576,603502.7262774921255186,3768293.2830635202117264,880.4411284209450059,1.8869729505178028,5.6362955093812941,-82.5153239440977728,0.1296312603344752,-0.9905208250396660,-0.0454338145749987,0.9866863116384312,0.1333967938132304,-0.0930344980407737,0.0982133329515079,-0.0327687436910586,0.9946257339660312
DSC00577,603534.8845587256364524,3768294.1923773856833577,880.2475567759838668,2.5051076586105605,4.1804458512396963,-82.5211647024433859,0.1298136480792566,-0.9901307460720572,-0.0528159299373474,0.9888550570561400,0.1331947051024545,-0.0665195209481265,0.0728978251174413,-0.0435921577289074,0.9963862859743130
DSC00578,603566.6452037174021825,3768295.0612081210128963,880.0455870452178715,2.0389388545789866,4.2575545833003678,-82.4138397326166228,0.1316526460418670,-0.9902711728481308,-0.0450620130061097,0.9885120162439808,0.1345516188288892,-0.0688466092976621,0.0742399793334734,-0.0354805030476335,0.9966090303484374
DSC00579,603598.6660550670931116,3768296.0627539008855820,879.8760481725514637,2.4079387391315992,4.1702732435567880,-82.6022410442620583,0.1284159045448390,-0.9904071772107124,-0.0510193962081024,0.9890505790181812,0.1316729831648459,-0.0666421611914805,0.0727207508468657,-0.0419028499505540,0.9964716973212484
DSC00580,603630.7153199334861711,3768296.9762613894417882,879.6358155989478291,2.2908396565439388,3.3177700962047627,-82.2335278991768490,0.1349092920749732,-0.9897226039221412,-0.0474199345993478,0.9891663777061832,0.1373198986980713,-0.0518953045773903,0.0578736565931190,-0.0399050461361496,0.9975260533767596
DSC00581,603662.8225648491643369,3768297.8705904441885650,879.4442262390550695,2.5881097090542138,2.9159040391336668,-82.1455495641471316,0.1364801244226936,-0.9892940373186930,-0.0516767197415492,0.9893358390399885,0.1387931886139469,-0.0441706733638493,0.0508701604932466,-0.0450972118878070,0.9976865581190004
DSC00582,603694.6694878023117781,3768298.8310940614901483,879.2769081937665305,2.9979261815278324,3.2601066287965530,-82.3563534188827902,0.1327961781368044,-0.9893624847348460,-0.0593889625397696,0.9895105374043580,0.1357772059051023,-0.0493299779276490,0.0568688969296665,-0.0522151717022495,0.9970152979799796
DSC00583,603726.5654754569986835,3768299.7980679799802601,879.0996753712344116,2.9181108871813635,3.4942472290323146,-82.5837410563376153,0.1288370359086127,-0.9899482367934708,-0.0583395804559980,0.9897910487871988,0.1319864669955686,-0.0537889604915842,0.0609483217079882,-0.0508139842910058,0.9968466487286062
DSC00584,603758.4545891091693193,3768300.7606245256029069,878.9082489901929875,2.3683857476804548,3.9595864978904296,-82.2791270387087224,0.1340265074666406,-0.9897044821532240,-0.0502188540501852,0.9885689670032526,0.1370601262919909,-0.0628165524280474,0.0690528259698092,-0.0412257175394518,0.9967608276005536
DSC00585,603790.5814931771019474,3768301.6040937830694020,878.6509924475800517,1.2161088806706839,4.6624550803517248,-82.3236306432579852,0.1331354345720430,-0.9905847074492914,-0.0318887665003780,0.9877588966160408,0.1352570743333935,-0.0777038351603839,0.0812854120809788,-0.0211532789508673,0.9964663670051552
DSC00586,603822.8744578163605183,3768302.5891942391172051,878.4778815994258139,1.8879846183363040,4.6103778064014120,-82.3269033206741625,0.1330888243642520,-0.9901544284076578,-0.0433770991889308,0.9878393119324156,0.1360728078106073,-0.0752175828874438,0.0803794664714396,-0.0328389841384065,0.9962232392845112
DSC00587,603854.2992692028637975,3768303.4327114950865507,878.2443285514708577,2.3423094134967855,4.7807529465858041,-82.6246416775627353,0.1279224810297732,-0.9904606124313948,-0.0512212267445291,0.9882761596908802,0.1316398540054755,-0.0773380955549280,0.0833430922982428,-0.0407274362002343,0.9956883071055532
DSC00588,603886.5313076113816351,3768304.3878917749971151,878.0829137906449660,3.0063930246427506,4.5493334706196880,-82.6425457487308819,0.1276557202493473,-0.9898688233997192,-0.0621589056280457,0.9886418766182030,0.1320086742750466,-0.0718397502291224,0.0793174437589772,-0.0522821420506125,0.9954774335654936
DSC00589,603918.4857681856956333,3768305.2777053490281105,877.8988490512402905,1.6938188846240880,4.3156311289528206,-82.1752611919414022,0.1357573233612794,-0.9899534500670096,-0.0395236113507570,0.9878801904348145,0.1382874345141998,-0.0704933670777325,0.0752507707618739,-0.0294746018786598,0.9967289347379450
DSC00590,603950.1608757977373898,3768306.2647503176704049,877.7401600361274632,1.5740734693571252,4.2843233036931565,-82.2418604191102389,0.1346144744982134,-0.9901958124532114,-0.0372987433527491,0.9880779190512442,0.1369740897274840,-0.0702860201369377,0.0747058842323197,-0.0273925490499055,0.9968293129305620
DSC00591,603982.4024327110964805,3768307.2759220646694303,877.5759536315380274,3.0481308127381106,4.4805395504028844,-82.3891716253949937,0.1320389605350065,-0.9892380318702090,-0.0630383153517819,0.9881613744982296,0.1363737881363888,-0.0702800672957967,0.0781204893136585,-0.0530123213120018,0.9955334665085388
DSC00592,604014.3815271919593215,3768308.2014809167012572,877.2871327221913589,1.8152225774602893,4.5043823990936254,-82.0089584488725762,0.1385888848696565,-0.9894470323424288,-0.0422810971871152,0.9872311382149108,0.1414120582335245,-0.0733301406315957,0.0785353470067869,-0.0315784732835426,0.9964110594004886
DSC00593,604046.4948870724765584,3768309.1260074255988002,877.1443799290610741,2.6693689848863515,3.3039474879146971,-82.7592949260688329,0.1258285430845316,-0.9906106798472546,-0.0534570735991437,0.9903765127688700,0.1285639706685738,-0.0512412763473191,0.0576328092408869,-0.0464950149853733,0.9972545677411124
DSC00594,604078.1499353104736656,3768310.0291017210111022,876.8994558124086325,1.6766184888513829,4.4158119113543348,-82.6288447485138988,0.1279154952045489,-0.9910222823150044,-0.0388903849522558,0.9887919508476060,0.1304755166032074,-0.0725714648199371,0.0769941817643404,-0.0291714847459931,0.9966046961820691
DSC00595,604110.4156356439925730,3768311.0113096688874066,876.7319973281568082,2.6689047654446072,3.6415661976366920,-82.4184035955883587,0.1316716074427670,-0.9897925378161384,-0.0545281567350940,0.9892565345776606,0.1347265450508378,-0.0567473951301935,0.0635145384052792,-0.0464703146336836,0.9968983966628748
DSC00596,604142.0789317841408774,3768311.9015553649514914,876.5593601710728535,3.2214013136089097,4.3379258527782492,-82.4324927596067027,0.1313169785300949,-0.9891642270321168,-0.0656504616105772,0.9884506190984780,0.1356996065285695,-0.0674610286893652,0.0756387781072817,-0.0560334609670559,0.9955596549170174
DSC00597,604174.0547603638842702,3768312.7820114865899086,876.3881573226652790,2.5249671436500609,3.0609551752506925,-82.1730244205145226,0.1359877219237736,-0.9894016368703664,-0.0509091391031337,0.9892704165689972,0.1383803308841202,-0.0468500472337466,0.0533983369346403,-0.0439918740523871,0.9976037954167848
DSC00598,604206.5137234191643074,3768313.7633611294440925,876.1148290588929513,2.6289152769851940,3.9391815840823226,-82.5827850481138910,0.1287885667054351,-0.9901820073982061,-0.0543424080329463,0.9892897215956374,0.1320822743188615,-0.0621298604214021,0.0686975387563893,-0.0457587700404684,0.9965875692247008
DSC00599,604238.2920657705981284,3768314.6916657728143036,876.0473883556560395,2.3578063302120507,4.8976548709395153,-82.7699705489346940,0.1253936800726191,-0.9907669627682320,-0.0515485255352518,0.9884266990028076,0.1292310848234855,-0.0794480170536589,0.0853761424301841,-0.0409896597004398,0.9955052797958346
DSC00600,604270.3810613715322688,3768315.5224119150079787,875.7825142592785141,1.6439764497864284,4.6524597442135036,-82.7113869787494451,0.1264494523078582,-0.9912161712451792,-0.0387432300291297,0.9886513311784580,0.1291234518028479,-0.0767833286174857,0.0811115366030375,-0.0285943360923963,0.9962947769477312
DSC00601,604302.1727584151085466,3768316.5010833381675184,875.6151992147897545,2.4314746299538847,3.2283795057375118,-82.2307919081265339,0.1349685683679086,-0.9896055968662760,-0.0496411946236089,0.9892481938362324,0.1374286451546383,-0.0500137829274390,0.0563160416264287,-0.0423571734408977,0.9975140967994528
DSC00602,604333.9580249377759174,3768317.3831740207970142,875.3602541476350325,2.3567666260172238,4.3582456019760398,-82.5333756954839401,0.1295728779097989,-0.9902759608548860,-0.0506398130239909,0.9886536420093732,0.1329371625249339,-0.0699405959470025,0.0759924039083839,-0.0410028312772622,0.9962649860230328
DSC00603,604366.2416984253795817,3768318.4237635903991759,875.2637398280882053,2.7133287198066487,3.5581181250892961,-82.2221072375572817,0.1350724143145968,-0.9892917406647352,-0.0552928091505955,0.9888902259933332,0.1380924294555465,-0.0550145604537523,0.0620609686202254,-0.0472475690337935,0.9969534108444168
DSC00604,604398.0975423295749351,3768319.2405825681053102,875.0133886476123735,1.4590617428906063,2.5328026807481363,-82.4179617310554846,0.1318167466024780,-0.9907870917082076,-0.0310690234724333,0.9902885790995188,0.1330182582115179,-0.0404310906040152,0.0441913500607790,-0.0254378042835137,0.9986991752740358
DSC00605,604430.1036412306129932,3768320.3220340064726770,874.9953192584112003,1.6154230289034202,4.3738101020986448,-82.5600592208108139,0.1291097548531147,-0.9909086611738176,-0.0378245477498607,0.9886933727159832,0.1315672106392977,-0.0719408356365751,0.0762632673655062,-0.0281086160332996,0.9966914365817688
DSC00606,604462.2027030705939978,3768321.2915097055956721,874.8269543767222558,1.4191896040664378,3.7896328455318367,-82.5658684627422019,0.1291034093583148,-0.9910782943254560,-0.0331077665964465,0.9894260851453600,0.1309698051147892,-0.0623131782380043,0.0660933561410420,-0.0247128441329492,0.9975073651902896
DSC00607,604494.0383510525571182,3768322.0261933929286897,874.4412816453389041,1.3597975958283637,3.2705450517366108,-82.4710078544951415,0.1308144469025316,-0.9909221089923488,-0.0309992643741904,0.9897640063665848,0.1323331398080017,-0.0534336205934367,0.0570507859959201,-0.0236920665774850,0.9980901230843516
DSC00608,604526.2405324137071148,3768323.0879407729953527,874.3206954866243450,1.3877887115690246,2.7118493596212190,-82.4493134686561007,0.1312560626580301,-0.9908876492357324,-0.0302243710868508,0.9902188258989356,0.1325006194245103,-0.0437065519968614,0.0473130304550934,-0.0241919913236882,0.9985871142293749
DSC00609,604558.3538114319089800,3768323.9292465224862099,874.1029723083541967,1.8881266669190433,2.8791737006819869,-82.2566934094307811,0.1345650956294192,-0.9901206762443260,-0.0394116925762389,0.9896308355658966,0.1363019096752910,-0.0453056146190955,0.0502299147460006,-0.0329064718915209,0.9981954316526710
DSC00610,604590.1497520920820534,3768324.8149142153561115,873.9023399051789056,0.6750228133564228,3.9092938272951687,-82.2910060477008614,0.1338296258762935,-0.9907856399954232,-0.0208193855978349,0.9886564171995248,0.1349283752195204,-0.0659759220535776,0.0681771220279266,-0.0117536862081764,0.9976039950263376
DSC00611,604622.5071120623033494,3768325.8322029430419207,873.7922756539104512,0.2229701991116514,3.1449927635576485,-82.2076382489941437,0.1353792892088159,-0.9907294747075800,-0.0112940691939821,0.9892737276275236,0.1357939959423782,-0.0538282685207872,0.0548629189823185,-0.0038856931999279,0.9984863351639296
DSC00612,604654.0110535902203992,3768326.6722724949941039,873.5002446916572580,2.5077009494988829,3.0247908029232606,-82.8199656744590698,0.1248133739368671,-0.9909196043911154,-0.0499995931968638,0.9907760371015976,0.1271585029902845,-0.0468354504891684,0.0527680394912428,-0.0436927082088740,0.9976504805078904
DSC00613,604686.1820453765103593,3768327.5787102896720171,873.3293449566449453,0.7706178563716463,2.3570249431950656,-82.4110058613899810,0.1319542533416150,-0.9910782228367574,-0.0187624956706684,0.9904022955867012,0.1326023206616680,-0.0389861187056673,0.0411262437094509,-0.0134380345986710,0.9990635872177884
DSC00614,604718.2547361175529659,3768328.6410707361064851,873.1902197488169577,1.9661612471341945,3.7770135071040905,-82.2960664240780915,0.1337630509885205,-0.9900876045263712,-0.0428250108403293,0.9888215798160828,0.1362149715331386,-0.0606412798368637,0.0658735871216157,-0.0342347322679471,0.9972405194466744
DSC00615,604750.2156201991019771,3768329.6094423998147249,872.9122902215625572,1.9941181963766563,3.1044869157940505,-82.1735428529100460,0.1359732067858790,-0.9898284941535704,-0.0418430304595643,0.9892311688069588,0.1379575263757060,-0.0488816486742715,0.0541570096772629,-0.0347458354047182,0.9979277254515204
DSC00616,604781.7879391354508698,3768330.5647317334078252,872.7646459473976392,2.0588393409274470,3.2781948753534560,-82.0775500685250137,0.1376070998327118,-0.9895329935374962,-0.0434596453776570,0.9888348025673804,0.1397784411365491,-0.0516499818486562,0.0571840826380939,-0.0358670056480575,0.9977191682024966
DSC00617,604813.8306025592610240,3768331.5070997416041791,872.5224822029821325,1.1582989192565367,3.2062005278595893,-82.5085437889694617,0.1301742702724134,-0.9911143131959852,-0.0273327191676039,0.9899123921715122,0.1314726595377554,-0.0528052612846866,0.0559295555526701,-0.0201831110614762,0.9982306982073638
